time,open,high,low,close
2022-02-22T12:50:00,23461.03,23474.4,23438.89,23450.64
2022-02-22T13:05:00,23451.33,23451.33,23358.21,23379.13
2022-02-22T13:20:00,23379.8,23442.5,23366.54,23424.24
2022-02-22T13:35:00,23426.51,23428.69,23359.91,23360.24
2022-02-22T13:50:00,23358.83,23419.21,23358.83,23398.38
2022-02-22T14:05:00,23397.23,23430.37,23383.14,23421.98
2022-02-22T14:20:00,23422.16,23486.72,23419.92,23482.68
2022-02-22T14:35:00,23482.72,23512.76,23467.47,23470.73
2022-02-22T14:50:00,23471.89,23489.07,23459.33,23486.34
2022-02-22T15:05:00,23488.73,23489.6,23427.02,23427.02
2022-02-22T15:20:00,23425.64,23478.34,23422.9,23452.95
2022-02-22T15:35:00,23453.75,23510.56,23439.36,23502.87
2022-02-22T15:50:00,23507.12,23540.65,23487.89,23488.65
2022-02-22T16:05:00,23520.01,23520.01,23520.01,23520.01
2022-02-23T09:20:00,23617.97,23642.35,23560.9,23597.78
2022-02-23T09:35:00,23595.62,23646.86,23515.17,23521
2022-02-23T09:50:00,23520.78,23645.71,23500.92,23631.52
2022-02-23T10:05:00,23628.76,23694.62,23617.08,23667.71
2022-02-23T10:20:00,23669.52,23677.44,23627.92,23650.01
2022-02-23T10:35:00,23649.76,23682.94,23646.15,23660.22
2022-02-23T10:50:00,23659.94,23686.4,23640.73,23665.2
2022-02-23T11:05:00,23665.21,23674.91,23612.26,23615.7
2022-02-23T11:20:00,23621.1,23677.01,23619.23,23662.75
2022-02-23T11:35:00,23659.9,23694.26,23659.9,23687.98
2022-02-23T11:50:00,23687.01,23689.93,23672.87,23682.91
2022-02-23T12:50:00,23692.64,23745.07,23692.64,23734.19
2022-02-23T13:05:00,23736.04,23739.74,23711.07,23717.52
2022-02-23T13:20:00,23716.78,23716.78,23644.87,23646.46
2022-02-23T13:35:00,23647.46,23658.11,23627.53,23646.17
2022-02-23T13:50:00,23644.35,23669.42,23633.79,23665.77
2022-02-23T14:05:00,23668.17,23687.97,23655.79,23676.22
2022-02-23T14:20:00,23675.34,23677.13,23644.16,23647.66
2022-02-23T14:35:00,23647.52,23676.1,23646.29,23676.1
2022-02-23T14:50:00,23677.44,23686.7,23658.55,23660.62
2022-02-23T15:05:00,23663.15,23663.76,23632.68,23633.86
2022-02-23T15:20:00,23635.58,23657,23615.1,23644.06
2022-02-23T15:35:00,23645.93,23670.27,23641.91,23652.15
2022-02-23T15:50:00,23652.95,23665.26,23646.43,23665.26
2022-02-23T16:05:00,23660.29,23660.29,23660.29,23660.29
2022-02-24T09:20:00,23268.03,23272.33,23223.03,23272.33
2022-02-24T09:35:00,23267.68,23304.03,23207.09,23303.95
2022-02-24T09:50:00,23305.89,23376.37,23286.16,23296.81
2022-02-24T10:05:00,23295.45,23347.81,23251.24,23330.34
2022-02-24T10:20:00,23331.81,23331.82,23248.68,23259.69
2022-02-24T10:35:00,23260.31,23291.1,23249.97,23250.14
2022-02-24T10:50:00,23251.74,23251.74,23114.52,23118.89
2022-02-24T11:05:00,23120.71,23124.71,23028.08,23039.97
2022-02-24T11:20:00,23041.23,23041.23,22924.35,22924.35
2022-02-24T11:35:00,22925.89,23007.54,22857.86,23002.63
2022-02-24T11:50:00,23002.67,23046.43,22920.29,22925.61
2022-02-24T12:50:00,22933.66,22939.59,22854.99,22860.9
2022-02-24T13:05:00,22855.61,22961.48,22786.39,22961.48
2022-02-24T13:20:00,22961.68,22989.24,22904.83,22920.15
2022-02-24T13:35:00,22922.51,22937.34,22880.41,22890.96
2022-02-24T13:50:00,22892.09,22931.09,22869.4,22886.3
2022-02-24T14:05:00,22886.38,22916.15,22855.1,22905.92
2022-02-24T14:20:00,22905.86,22926.12,22853.99,22911.15
2022-02-24T14:35:00,22911.83,22985.69,22908.55,22980.47
2022-02-24T14:50:00,22979.25,22980.74,22896.22,22896.22
2022-02-24T15:05:00,22898.07,22925.7,22796.52,22801.85
2022-02-24T15:20:00,22803.39,22834.44,22792.95,22812.25
2022-02-24T15:35:00,22814.08,22905.04,22804.83,22905.04
2022-02-24T15:50:00,22902,22936.92,22887.76,22892.64
2022-02-24T16:05:00,22901.57,22901.57,22901.57,22901.57
2022-02-25T09:20:00,22908.1,23046.86,22908.1,23010.33
2022-02-25T09:35:00,23005.46,23005.46,22911.16,22918.07
2022-02-25T09:50:00,22905.98,23019.1,22903.56,22974.51
2022-02-25T10:05:00,22966.44,23007.14,22966.44,22982.55
2022-02-25T10:20:00,22971.94,22980.88,22892.17,22897.93
2022-02-25T10:35:00,22896.97,22913.36,22773.13,22830.04
2022-02-25T10:50:00,22818.62,22868.79,22795.98,22861.53
2022-02-25T11:05:00,22853.43,22864.93,22790.94,22799.62
2022-02-25T11:20:00,22797.68,22810.39,22741.05,22755.54
2022-02-25T11:35:00,22752.03,22862.53,22751.18,22862.53
2022-02-25T11:50:00,22856.13,22893.05,22838.07,22868.77
2022-02-25T12:05:00,22866.02,22866.02,22866.02,22866.02
2022-02-25T12:50:00,22870.99,22900.12,22854.6,22898.66
2022-02-25T13:05:00,22891.7,22895.77,22816.39,22817.35
2022-02-25T13:20:00,22816.88,22834.44,22791.88,22830.12
2022-02-25T13:35:00,22822.01,22856.52,22812.78,22852.23
2022-02-25T13:50:00,22845.71,22847.1,22796.68,22801.26
2022-02-25T14:05:00,22795.93,22802.37,22764.8,22791.59
2022-02-25T14:20:00,22783.3,22793.26,22740.17,22750.59
2022-02-25T14:35:00,22750.64,22771.15,22739.6,22756.48
2022-02-25T14:50:00,22754.83,22776.73,22728.62,22729.41
2022-02-25T15:05:00,22728.33,22767.37,22718.15,22750.44
2022-02-25T15:20:00,22745.58,22780.43,22728.45,22780.43
2022-02-25T15:35:00,22772.71,22798.91,22757.91,22783.05
2022-02-25T15:50:00,22779.53,22792.09,22756.74,22789.74
2022-02-25T16:05:00,22767.19,22767.19,22767.19,22767.19
2022-02-28T09:20:00,22818.17,22818.17,22664.6,22670.54
2022-02-28T09:35:00,22674.48,22713,22487.12,22576.76
2022-02-28T09:50:00,22573.39,22611.31,22554.39,22565.31
2022-02-28T10:05:00,22565.3,22642.77,22565.3,22627.79
2022-02-28T10:20:00,22626.44,22640.11,22533,22533.91
2022-02-28T10:35:00,22533.87,22537.37,22424.54,22427.2
2022-02-28T10:50:00,22425.18,22472.16,22406.12,22471.02
2022-02-28T11:05:00,22469.13,22477.64,22410.28,22463.54
2022-02-28T11:20:00,22464.94,22473.92,22414.4,22432.43
2022-02-28T11:35:00,22434.63,22481.15,22433.24,22452.32
2022-02-28T11:50:00,22454.98,22467.72,22446.12,22452.17
2022-02-28T12:50:00,22442.26,22455.73,22432.24,22437
2022-02-28T13:05:00,22437.6,22502.43,22422.39,22477.23
2022-02-28T13:20:00,22477.93,22612.31,22469.65,22570.36
2022-02-28T13:35:00,22570,22594.22,22541.84,22567.69
2022-02-28T13:50:00,22568.92,22580.9,22537.54,22571.41
2022-02-28T14:05:00,22571.67,22599.4,22563.85,22576.75
2022-02-28T14:20:00,22576.67,22583.66,22548.87,22551.49
2022-02-28T14:35:00,22551.4,22611.65,22545.57,22592.7
2022-02-28T14:50:00,22593.96,22661.32,22567.33,22661.11
2022-02-28T15:05:00,22663.59,22665.46,22586.26,22589.26
2022-02-28T15:20:00,22592,22642.94,22584.94,22636.91
2022-02-28T15:35:00,22639.97,22657.68,22615.3,22652.38
2022-02-28T15:50:00,22649.85,22743.11,22649.85,22700.64
2022-02-28T16:05:00,22713.03,22713.03,22713.03,22713.03
2022-03-01T09:20:00,22739.84,22817.11,22730.12,22793.62
2022-03-01T09:35:00,22792.46,22792.46,22641.41,22652.32
2022-03-01T09:50:00,22654.68,22693.83,22620.48,22690.13
2022-03-01T10:05:00,22693.55,22696.03,22645.16,22675.43
2022-03-01T10:20:00,22676.9,22746.3,22675.61,22678.41
2022-03-01T10:35:00,22680.49,22708.97,22661.03,22680.33
2022-03-01T10:50:00,22680.81,22713.75,22669.32,22699.96
2022-03-01T11:05:00,22701.25,22722.93,22684.35,22717.51
2022-03-01T11:20:00,22718.33,22719.95,22672.52,22687.36
2022-03-01T11:35:00,22690.7,22707.71,22681.67,22702.76
2022-03-01T11:50:00,22705.21,22705.61,22682.66,22694.86
2022-03-01T12:50:00,22691.08,22730.62,22691.08,22721.1
2022-03-01T13:05:00,22716.04,22730.13,22607.15,22618.25
2022-03-01T13:20:00,22621.12,22632.89,22591.73,22619.48
2022-03-01T13:35:00,22619.4,22668.79,22614.79,22649.23
2022-03-01T13:50:00,22650.77,22653.47,22628.82,22637.11
2022-03-01T14:05:00,22640.74,22688.57,22633.83,22679.62
2022-03-01T14:20:00,22680.19,22905.27,22678.08,22903.55
2022-03-01T14:35:00,22906.58,22909.86,22854.68,22895.26
2022-03-01T14:50:00,22894.56,22937.56,22858.52,22862.32
2022-03-01T15:05:00,22862.01,22904.03,22845.5,22846.91
2022-03-01T15:20:00,22845.04,22849.13,22792.28,22801.56
2022-03-01T15:35:00,22800.84,22833.13,22797.5,22828.9
2022-03-01T15:50:00,22829.99,22845.57,22752.96,22773.78
2022-03-01T16:05:00,22761.72,22761.72,22761.72,22761.72
2022-03-02T09:20:00,22568.36,22651.29,22514.73,22650.07
2022-03-02T09:35:00,22653.44,22712.44,22592.84,22611.44
2022-03-02T09:50:00,22610.92,22650.14,22533.69,22538.53
2022-03-02T10:05:00,22539.46,22581.14,22495.73,22523.17
2022-03-02T10:20:00,22524.68,22579.13,22507.95,22548.1
2022-03-02T10:35:00,22545.71,22565,22507.32,22513.16
2022-03-02T10:50:00,22511.69,22572.3,22511.69,22555.25
2022-03-02T11:05:00,22554.89,22557.12,22511.48,22535.62
2022-03-02T11:20:00,22535.22,22539.63,22505.83,22531.47
2022-03-02T11:35:00,22528.97,22530.16,22466.25,22492.49
2022-03-02T11:50:00,22491.41,22520.23,22488.52,22518.17
2022-03-02T12:50:00,22521.67,22548.65,22515.19,22518.18
2022-03-02T13:05:00,22517.52,22549.31,22501.35,22514.64
2022-03-02T13:20:00,22521.01,22536.24,22501.04,22525.11
2022-03-02T13:35:00,22525.39,22527.3,22462.71,22469.93
2022-03-02T13:50:00,22471.05,22503.05,22442.04,22442.04
2022-03-02T14:05:00,22440.46,22491.59,22434.3,22491.17
2022-03-02T14:20:00,22490.87,22493.58,22459.24,22461.52
2022-03-02T14:35:00,22462.06,22478.5,22417.63,22418.82
2022-03-02T14:50:00,22420.11,22421.87,22310.16,22311.84
2022-03-02T15:05:00,22313.97,22352.35,22299.14,22341.08
2022-03-02T15:20:00,22341.6,22359.41,22322.45,22355.39
2022-03-02T15:35:00,22357.48,22359.14,22334.31,22347.32
2022-03-02T15:50:00,22346.62,22368.35,22321.72,22334.15
2022-03-02T16:05:00,22343.93,22343.93,22343.93,22343.93
2022-03-03T09:20:00,22434.26,22543.42,22433.93,22491.26
2022-03-03T09:35:00,22490.61,22521.86,22399.88,22417.21
2022-03-03T09:50:00,22421.94,22456.42,22378.11,22437.17
2022-03-03T10:05:00,22434.6,22459.23,22415.23,22459.23
2022-03-03T10:20:00,22461.61,22515.74,22456.43,22485.88
2022-03-03T10:35:00,22486.7,22514.66,22481.91,22492.43
2022-03-03T10:50:00,22492.97,22500.96,22453.84,22480.56
2022-03-03T11:05:00,22480.07,22489,22428.62,22442.16
2022-03-03T11:20:00,22441.27,22459.08,22422.58,22423.96
2022-03-03T11:35:00,22423.4,22436.04,22400.03,22429.87
2022-03-03T11:50:00,22430.58,22454.51,22427.31,22453.51
2022-03-03T12:50:00,22457.34,22465.16,22451.84,22465.16
2022-03-03T13:05:00,22469.41,22493.12,22455.93,22456.57
2022-03-03T13:20:00,22457.76,22459.29,22437.18,22446.14
2022-03-03T13:35:00,22447.11,22472.7,22442.32,22445.06
2022-03-03T13:50:00,22446.21,22464.82,22419.75,22447.36
2022-03-03T14:05:00,22451.04,22467.49,22437.21,22447.83
2022-03-03T14:20:00,22449.17,22471.23,22441.25,22448.33
2022-03-03T14:35:00,22448.56,22465.35,22429.76,22431.55
2022-03-03T14:50:00,22432.36,22498.39,22430.24,22471.54
2022-03-03T15:05:00,22468.13,22468.34,22417.04,22421.07
2022-03-03T15:20:00,22420.17,22423.69,22383.32,22387.63
2022-03-03T15:35:00,22389.22,22425.15,22389.08,22425.15
2022-03-03T15:50:00,22424.77,22438.16,22406.07,22434.76
2022-03-03T16:05:00,22467.35,22467.35,22467.35,22467.35
2022-03-04T09:20:00,21879.13,21967.34,21879.13,21967.31
2022-03-04T09:35:00,21969.51,21980.17,21856.31,21890.08
2022-03-04T09:50:00,21892.42,21945.23,21861.18,21888.41
2022-03-04T10:05:00,21888.64,21997.6,21887.91,21957.14
2022-03-04T10:20:00,21961.21,21999.03,21945.61,21980.87
2022-03-04T10:35:00,21980.42,22017.94,21961.19,21961.19
2022-03-04T10:50:00,21960.17,21976.9,21943.71,21961.41
2022-03-04T11:05:00,21964.54,21967.92,21896.42,21896.42
2022-03-04T11:20:00,21895.67,21911.1,21884.84,21900.33
2022-03-04T11:35:00,21901.09,21905.01,21868.84,21871.74
2022-03-04T11:50:00,21872.22,21875.41,21838.99,21867.46
2022-03-04T12:50:00,21869.41,21876.1,21844.56,21853.43
2022-03-04T13:05:00,21850.34,21875.36,21844.02,21862.75
2022-03-04T13:20:00,21864.05,21878.58,21854.99,21868.03
2022-03-04T13:35:00,21867.57,21897.61,21860.84,21897.24
2022-03-04T13:50:00,21896.92,21948.47,21889.53,21923.56
2022-03-04T14:05:00,21925.58,21934.67,21892.03,21897.42
2022-03-04T14:20:00,21896.66,21898.01,21869.8,21878.52
2022-03-04T14:35:00,21879.65,21884,21843.15,21856.83
2022-03-04T14:50:00,21858,21892,21857.25,21872.14
2022-03-04T15:05:00,21875.07,21896.67,21857.47,21863.86
2022-03-04T15:20:00,21861.45,21873.77,21851.83,21857.13
2022-03-04T15:35:00,21856.29,21918.14,21849.73,21912.6
2022-03-04T15:50:00,21912.19,21923.04,21885.31,21896.33
2022-03-04T16:05:00,21905.3,21905.3,21905.3,21905.3
2022-03-07T09:20:00,21308.9,21308.9,21096.75,21126.28
2022-03-07T09:35:00,21127.65,21129.17,21001.17,21003.29
2022-03-07T09:50:00,21000.77,21003.33,20826.36,20995.95
2022-03-07T10:05:00,20996.88,21133.54,20979.86,21133.54
2022-03-07T10:20:00,21133.31,21188.27,21124.94,21176.32
2022-03-07T10:35:00,21176.4,21194.83,21135.93,21156.29
2022-03-07T10:50:00,21158.64,21191.48,21114.33,21122.97
2022-03-07T11:05:00,21121.71,21164.61,21119.14,21156.07
2022-03-07T11:20:00,21155.88,21215.44,21140.68,21187.76
2022-03-07T11:35:00,21187.62,21195.68,21161.06,21190.26
2022-03-07T11:50:00,21189.03,21191.6,21152.65,21159.17
2022-03-07T12:50:00,21171.69,21174.94,21102.45,21103.68
2022-03-07T13:05:00,21102.58,21261.04,21096.37,21257.25
2022-03-07T13:20:00,21257.51,21327.19,21223.78,21225.06
2022-03-07T13:35:00,21225.17,21229.74,21173.1,21185.05
2022-03-07T13:50:00,21184.74,21200.65,21124.93,21132.75
2022-03-07T14:05:00,21131.6,21182.34,21130.54,21138.04
2022-03-07T14:20:00,21139.93,21157.97,21122.97,21150.17
2022-03-07T14:35:00,21148.75,21156.85,21082.08,21113.12
2022-03-07T14:50:00,21119.54,21188.61,21119.54,21140.84
2022-03-07T15:05:00,21138.8,21217.14,21127.68,21200.84
2022-03-07T15:20:00,21201.26,21207.51,21167.12,21170.82
2022-03-07T15:35:00,21173.61,21179.37,21095.07,21105.9
2022-03-07T15:50:00,21105.53,21111.79,21033.34,21045.22
2022-03-07T16:05:00,21057.64,21057.64,21057.64,21057.64
2022-03-08T09:20:00,21082.39,21216.11,21082.39,21161.37
2022-03-08T09:35:00,21162.19,21288.24,21069.12,21281.21
2022-03-08T09:50:00,21279.1,21303.52,21200.72,21214.99
2022-03-08T10:05:00,21213.86,21226.77,21141.22,21148.38
2022-03-08T10:20:00,21149.12,21149.12,21079.79,21104.58
2022-03-08T10:35:00,21104.03,21133.93,21004.11,21006.83
2022-03-08T10:50:00,21007.79,21007.79,20906.29,20922.05
2022-03-08T11:05:00,20924.68,20977.9,20918.08,20922.17
2022-03-08T11:20:00,20921.27,21009.56,20896.78,20973.06
2022-03-08T11:35:00,20976.49,21008.02,20965.1,20969.27
2022-03-08T11:50:00,20970.11,20998.27,20961.98,20961.98
2022-03-08T12:50:00,20955.58,21034.76,20921.11,21030.58
2022-03-08T13:05:00,21027.4,21075.21,20964.06,21055.96
2022-03-08T13:20:00,21053.07,21063.36,20993.24,21006.54
2022-03-08T13:35:00,21007.62,21038.01,21000.92,21020.14
2022-03-08T13:50:00,21020.29,21020.29,20935.45,20952.56
2022-03-08T14:05:00,20952.81,20969.15,20793.53,20795.4
2022-03-08T14:20:00,20795.58,20809.62,20704.54,20749.39
2022-03-08T14:35:00,20748.25,20751.81,20638.95,20650.49
2022-03-08T14:50:00,20653.74,20775.72,20647.04,20719.21
2022-03-08T15:05:00,20718.25,20739.41,20689.14,20712.4
2022-03-08T15:20:00,20712.89,20799.21,20712.2,20771.07
2022-03-08T15:35:00,20770.6,20793.7,20734.47,20787.14
2022-03-08T15:50:00,20781.35,20786.34,20719.52,20741.05
2022-03-08T16:05:00,20765.88,20765.88,20765.88,20765.88
2022-03-09T09:20:00,20820.02,20892.72,20763.1,20766.42
2022-03-09T09:35:00,20773.03,20957.72,20772.14,20925.54
2022-03-09T09:50:00,20924.83,20924.83,20782.67,20785.48
2022-03-09T10:05:00,20787.58,20805.27,20710.65,20739.98
2022-03-09T10:20:00,20735.43,20753.17,20667.35,20696.08
2022-03-09T10:35:00,20695.85,20707,20579.89,20579.89
2022-03-09T10:50:00,20578.64,20579.94,20462.42,20462.42
2022-03-09T11:05:00,20466.99,20476.37,20255.04,20322.4
2022-03-09T11:20:00,20324.69,20408.75,20296.92,20321.42
2022-03-09T11:35:00,20319.51,20381.22,20314.74,20316.92
2022-03-09T11:50:00,20319.66,20336.69,20299.13,20311.24
2022-03-09T12:50:00,20346.26,20364.13,20278.84,20291.96
2022-03-09T13:05:00,20294.87,20325.36,20220.99,20250
2022-03-09T13:20:00,20250.98,20296.46,20203.86,20217.05
2022-03-09T13:35:00,20215.03,20244.99,20102.57,20135.25
2022-03-09T13:50:00,20134.7,20209.62,20132.49,20169.68
2022-03-09T14:05:00,20165.3,20393.59,20152.47,20375.87
2022-03-09T14:20:00,20376.8,20447.1,20335.38,20443.8
2022-03-09T14:35:00,20441.66,20499.37,20395.67,20454.65
2022-03-09T14:50:00,20455.63,20498.84,20422,20452.03
2022-03-09T15:05:00,20455.94,20552.24,20454.55,20550.52
2022-03-09T15:20:00,20549.03,20563.24,20503.77,20557.61
2022-03-09T15:35:00,20553.22,20639.28,20551.56,20639.28
2022-03-09T15:50:00,20637.78,20722.68,20637.78,20660.57
2022-03-09T16:05:00,20627.72,20627.72,20627.72,20627.72
2022-03-10T09:20:00,21106.57,21114.44,20994.28,20994.28
2022-03-10T09:35:00,20999.27,21012.42,20884.25,21010.83
2022-03-10T09:50:00,21013.42,21055.98,20978.21,21006.87
2022-03-10T10:05:00,21010.54,21034.95,20956.13,20990.86
2022-03-10T10:20:00,20995.44,21057.79,20974.35,21057.79
2022-03-10T10:35:00,21058.17,21092.14,21004.28,21005.57
2022-03-10T10:50:00,21003.95,21018.15,20975.41,20993.51
2022-03-10T11:05:00,20993.92,21017.75,20975.6,20991.48
2022-03-10T11:20:00,20990.59,21010.14,20922.04,20922.04
2022-03-10T11:35:00,20920.81,20920.81,20763.41,20824.14
2022-03-10T11:50:00,20823.16,20888.31,20821.37,20888.31
2022-03-10T12:50:00,20889.5,20889.5,20792.28,20830.38
2022-03-10T13:05:00,20831.69,20832.67,20742.88,20754.64
2022-03-10T13:20:00,20753.89,20808.92,20741.14,20743.44
2022-03-10T13:35:00,20742.01,20794.49,20712.17,20781.63
2022-03-10T13:50:00,20781.7,20826.36,20765.15,20780.43
2022-03-10T14:05:00,20781.3,20814.01,20772.47,20777.19
2022-03-10T14:20:00,20778.41,20778.41,20709.62,20726.18
2022-03-10T14:35:00,20724.94,20759.7,20716.17,20726.95
2022-03-10T14:50:00,20726.7,20760.15,20711.13,20727.08
2022-03-10T15:05:00,20727.19,20750.3,20711.3,20742.5
2022-03-10T15:20:00,20744.6,20814.08,20741.02,20812.57
2022-03-10T15:35:00,20812.38,20866.05,20787.8,20864.24
2022-03-10T15:50:00,20864.76,20895.26,20853.86,20878.43
2022-03-10T16:05:00,20890.27,20890.27,20890.27,20890.27
2022-03-11T09:20:00,20460.03,20460.03,20197.7,20271.92
2022-03-11T09:35:00,20274.57,20356.26,20274.57,20283.45
2022-03-11T09:50:00,20283.04,20300.27,20213.97,20269.13
2022-03-11T10:05:00,20272.68,20321.25,20223.55,20226.12
2022-03-11T10:20:00,20228.9,20253.52,20150.01,20236.72
2022-03-11T10:35:00,20237.79,20264.67,20177.6,20195.06
2022-03-11T10:50:00,20197.66,20240.52,20164.5,20208.52
2022-03-11T11:05:00,20209.53,20219.19,20104.01,20137.64
2022-03-11T11:20:00,20136.47,20136.47,20079.15,20127.64
2022-03-11T11:35:00,20127.63,20247.97,20111.1,20210.45
2022-03-11T11:50:00,20213.22,20238.81,20195.07,20222.8
2022-03-11T12:50:00,20228.7,20228.7,20138.46,20149.19
2022-03-11T13:05:00,20149,20206.83,20108.33,20199.01
2022-03-11T13:20:00,20198.49,20306.15,20177.67,20303.73
2022-03-11T13:35:00,20307.09,20461.26,20306.1,20392.64
2022-03-11T13:50:00,20393.13,20608.83,20387.93,20507.83
2022-03-11T14:05:00,20507.79,20605.65,20499.47,20596.04
2022-03-11T14:20:00,20596.96,20604.12,20460.25,20465.99
2022-03-11T14:35:00,20464.32,20550.28,20412.99,20550.19
2022-03-11T14:50:00,20549.31,20618.06,20500.31,20618.06
2022-03-11T15:05:00,20621.56,20778.86,20621.56,20739.68
2022-03-11T15:20:00,20739.19,20739.32,20599.45,20610.1
2022-03-11T15:35:00,20611.79,20637.36,20569.45,20607.9
2022-03-11T15:50:00,20611.1,20621.31,20572.94,20583.7
2022-03-11T16:05:00,20553.8,20553.8,20553.8,20553.8
2022-03-14T09:20:00,20203.84,20203.84,20007,20007
2022-03-14T09:35:00,20001.17,20143.82,19984.41,20125.48
2022-03-14T09:50:00,20123.19,20170.15,20001.13,20001.73
2022-03-14T10:05:00,19999.96,20028.57,19956.29,19969.84
2022-03-14T10:20:00,19972.46,19982.85,19909.3,19925.22
2022-03-14T10:35:00,19923.2,19926.76,19830.37,19832.83
2022-03-14T10:50:00,19835.71,19877.01,19815.46,19836.79
2022-03-14T11:05:00,19838.91,19838.91,19722.08,19744.43
2022-03-14T11:20:00,19743.56,19951.99,19743.56,19810.27
2022-03-14T11:35:00,19808.06,19809.38,19770.02,19772.54
2022-03-14T11:50:00,19769.36,19771.66,19751.36,19771.48
2022-03-14T12:50:00,19780.84,19813.22,19750.68,19751.05
2022-03-14T13:05:00,19750.65,19905.32,19742.89,19879.3
2022-03-14T13:20:00,19880.09,19894.4,19807.91,19808.6
2022-03-14T13:35:00,19805.16,19828.17,19766.51,19782.32
2022-03-14T13:50:00,19780.32,19806.28,19703.32,19706.04
2022-03-14T14:05:00,19704.77,19746.85,19644.67,19746.85
2022-03-14T14:20:00,19748.05,19808.25,19663.3,19663.3
2022-03-14T14:35:00,19666.53,19722.4,19622.75,19624.87
2022-03-14T14:50:00,19623.49,19624.06,19571.73,19603.98
2022-03-14T15:05:00,19603.11,19641.39,19518.55,19581.64
2022-03-14T15:20:00,19580.63,19643.79,19433.21,19554.82
2022-03-14T15:35:00,19552.08,19613.35,19416.78,19429.74
2022-03-14T15:50:00,19427.39,19525.73,19426.27,19499.85
2022-03-14T16:05:00,19531.67,19531.67,19531.67,19531.67
2022-03-15T09:20:00,18931.18,18949.44,18711.68,18711.68
2022-03-15T09:35:00,18706.45,18928.14,18597.52,18814.13
2022-03-15T09:50:00,18808.98,18846.6,18660.48,18757.47
2022-03-15T10:05:00,18751.85,19240.81,18751.85,19125.36
2022-03-15T10:20:00,19128.15,19291.53,18978.17,19235.91
2022-03-15T10:35:00,19234.7,19392.69,19119.83,19144.48
2022-03-15T10:50:00,19145.18,19197.28,19017.4,19069.42
2022-03-15T11:05:00,19070.17,19154.9,19067.69,19106.38
2022-03-15T11:20:00,19108.04,19128.7,18972.37,19017.85
2022-03-15T11:35:00,19018.88,19055.09,18942.6,18957.65
2022-03-15T11:50:00,18958.8,18976.54,18906.13,18947.26
2022-03-15T12:50:00,18955.59,18968.51,18856.86,18897.28
2022-03-15T13:05:00,18895.54,18926.72,18780.78,18818.08
2022-03-15T13:20:00,18814.18,18835.93,18716.9,18835.93
2022-03-15T13:35:00,18838.97,18846.24,18715.08,18730.88
2022-03-15T13:50:00,18731.83,18733.45,18580.85,18589.16
2022-03-15T14:05:00,18595.73,18807.21,18556.15,18733.64
2022-03-15T14:20:00,18730.42,18743.14,18518.63,18522.97
2022-03-15T14:35:00,18520.96,18556.62,18335.69,18335.69
2022-03-15T14:50:00,18337.08,18394.19,18235.48,18271.83
2022-03-15T15:05:00,18274.03,18406.31,18260.35,18349.63
2022-03-15T15:20:00,18351.72,18520.21,18350.5,18384.94
2022-03-15T15:35:00,18382.74,18418.59,18322.52,18390.53
2022-03-15T15:50:00,18392.2,18490.75,18378.11,18412.98
2022-03-15T16:05:00,18415.09,18415.09,18415.09,18415.09
2022-03-16T09:20:00,18956.02,19075.75,18870.87,18870.87
2022-03-16T09:35:00,18868.79,18961.29,18807.35,18825.59
2022-03-16T09:50:00,18829.61,18977.72,18824.44,18946.1
2022-03-16T10:05:00,18947.6,18983.87,18874.97,18956.67
2022-03-16T10:20:00,18956.78,18956.78,18851.64,18896.11
2022-03-16T10:35:00,18894.59,18900.74,18828.72,18864.58
2022-03-16T10:50:00,18862.37,18862.37,18712.02,18720.19
2022-03-16T11:05:00,18720.6,18720.6,18584.04,18712.99
2022-03-16T11:20:00,18715.02,18848.92,18712.7,18804.05
2022-03-16T11:35:00,18802.8,18888.73,18795.13,18855.86
2022-03-16T11:50:00,18855.17,18875.5,18831.41,18875.5
2022-03-16T12:50:00,18885.47,18945.5,18885.47,18917.57
2022-03-16T13:05:00,18915.99,19146.12,18915.99,19145.68
2022-03-16T13:20:00,19147.4,19505.16,19146.79,19503.56
2022-03-16T13:35:00,19506.39,20024.85,19470.7,19888.25
2022-03-16T13:50:00,19888.23,19888.23,19549.62,19787.82
2022-03-16T14:05:00,19794.81,19915.31,19751.79,19903.2
2022-03-16T14:20:00,19899.11,20014.76,19849.08,20013.54
2022-03-16T14:35:00,20013.72,20084.18,19924.86,19937.95
2022-03-16T14:50:00,19936.57,20065.27,19865.09,20047.23
2022-03-16T15:05:00,20046.87,20120.85,19998.13,19998.13
2022-03-16T15:20:00,19999.74,20022.92,19877.5,19909.65
2022-03-16T15:35:00,19905.83,20057.49,19891.26,20054.56
2022-03-16T15:50:00,20056.19,20093.93,20051.88,20088.09
2022-03-16T16:05:00,20087.51,20087.51,20087.51,20087.51
2022-03-17T09:20:00,21430.71,21471.55,21169.17,21169.17
2022-03-17T09:35:00,21168.98,21191.7,20935.58,21071.59
2022-03-17T09:50:00,21070.44,21070.44,20786.69,20893.73
2022-03-17T10:05:00,20896.75,21012.61,20828.34,20962.41
2022-03-17T10:20:00,20967.81,21101.23,20954.42,20955.26
2022-03-17T10:35:00,20957.6,21055.82,20948.13,20986.29
2022-03-17T10:50:00,20986.19,21140.69,20986.19,21105.33
2022-03-17T11:05:00,21106.07,21207.91,21105.9,21110.57
2022-03-17T11:20:00,21113.49,21299.23,21102.52,21298.09
2022-03-17T11:35:00,21297.18,21353.86,21160.7,21164.47
